job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Machine Learning Engineer,AI/ML Engineer (with Financial Background),"Cairo, Egypt",via WUZZUF,Full-time,False,Egypt,2023-06-21 16:49:43,False,False,Egypt,,,,Erada,"['python', 'r', 'java', 'tensorflow', 'pytorch', 'scikit-learn']","{'libraries': ['tensorflow', 'pytorch', 'scikit-learn'], 'programming': ['python', 'r', 'java']}"
Data Analyst,Enumerator at MTJ Data Analytics,Nigeria,via BeBee Nigeria,Full-time,False,Nigeria,2023-09-08 17:01:19,False,False,Nigeria,,,,MTJ Data Analytics,['react'],{'libraries': ['react']}
Data Analyst,Data Analyst,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-10-09 16:37:20,False,False,Pakistan,,,,Horizon Technologies,"['sql', 'python', 'aws', 'pandas', 'numpy', 'excel', 'tableau', 'power bi']","{'analyst_tools': ['excel', 'tableau', 'power bi'], 'cloud': ['aws'], 'libraries': ['pandas', 'numpy'], 'programming': ['sql', 'python']}"
Data Analyst,Revenue / Data Analyst,"Lagos, Nigeria",via MyJobMag,Full-time,False,Nigeria,2023-04-13 16:15:36,False,False,Nigeria,,,,Ringo Telecoms Limited,['excel'],{'analyst_tools': ['excel']}
Data Scientist,Data Scientist ( Remote),"Lahore, Pakistan",via Indeed,Full-time,False,Pakistan,2023-05-29 16:12:43,False,False,Pakistan,,,,TechNerds,,
Data Scientist,Data Scientist,"Ankara, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-06-01 17:31:40,False,False,Turkey,,,,Mak-İş,"['python', 'matlab', 'java', 'sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['python', 'matlab', 'java', 'sql']}"
Data Scientist,Research Analyst,"Cairo, Egypt",via Melga,Full-time,False,Egypt,2023-02-25 17:02:14,False,False,Egypt,,,,Nielsen Consumer LLC,,
Data Analyst,Data Analyst (Excel) at eHealth4everyone,Nigeria,via Melga,Full-time,False,Nigeria,2023-02-23 16:35:39,True,False,Nigeria,,,,eHealth4everyone,"['excel', 'github']","{'analyst_tools': ['excel'], 'other': ['github']}"
Data Analyst,Data Analytics Specialist at Crowd Force,"Abuja, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-01-15 16:14:46,False,False,Nigeria,,,,Crowd Force,"['ms access', 'power bi', 'tableau', 'excel']","{'analyst_tools': ['ms access', 'power bi', 'tableau', 'excel']}"
Machine Learning Engineer,MP Process Engineer,Egypt,via BeBee,Full-time,False,Egypt,2023-11-29 16:20:40,True,False,Egypt,,,,Japan Tobacco International,,
Machine Learning Engineer,Machine Learning Engineer,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-09-26 16:16:43,False,False,Pakistan,,,,International Medical Corps,"['python', 'sql', 'no-sql', 'r', 'matlab', 'numpy']","{'libraries': ['numpy'], 'programming': ['python', 'sql', 'no-sql', 'r', 'matlab']}"
Data Analyst,Data Assistant,"Lagos, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-01-09 16:21:27,False,False,Nigeria,,,,The Wellbeing Foundation Africa WBFA,"['word', 'excel', 'powerpoint']","{'analyst_tools': ['word', 'excel', 'powerpoint']}"
Senior Data Scientist,Senior Data Specialist,Egypt,via LinkedIn,Full-time,False,Egypt,2023-12-24 16:18:34,False,False,Egypt,,,,SamSamouy Ltd.,,
Senior Data Scientist,Senior Data Scientist,Egypt,via Egypt.tanqeeb.com,Full-time,False,Egypt,2023-08-15 16:34:23,False,False,Egypt,,,,BBI-Consultancy,['python'],{'programming': ['python']}
Data Engineer,Staff / Senior Machine Learning/Data Engineer,Anywhere,via LinkedIn Nigeria,Full-time,True,Nigeria,2023-05-09 17:03:15,False,False,Nigeria,,,,Viamo,"['go', 'php', 'python', 'sql', 'mysql', 'bigquery', 'aws', 'gcp', 'scikit-learn', 'pandas', 'pytorch', 'laravel', 'docker', 'ansible', 'jenkins', 'bitbucket', 'flow']","{'cloud': ['bigquery', 'aws', 'gcp'], 'databases': ['mysql'], 'libraries': ['scikit-learn', 'pandas', 'pytorch'], 'other': ['docker', 'ansible', 'jenkins', 'bitbucket', 'flow'], 'programming': ['go', 'php', 'python', 'sql'], 'webframeworks': ['laravel']}"
Machine Learning Engineer,Learning Science Manager,"Lagos, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-01-06 16:36:15,False,False,Nigeria,,,,Co-Creation Hub CcHUB Nigeria,,
Business Analyst,Industrial Engineer,"Cairo, Egypt",via BeBee,Full-time,False,Egypt,2023-10-17 16:20:18,True,False,Egypt,,,,"Cairo Governorate, EgyptCairo",,
Data Engineer,"Data Engineer Intern (remote - healthcare), Karachi","Karachi, Pakistan",via Jooble,Full-time,False,Pakistan,2023-02-10 17:25:02,False,False,Pakistan,,,,Elite Recruitment Group,"['python', 'sql', 'mysql', 'excel']","{'analyst_tools': ['excel'], 'databases': ['mysql'], 'programming': ['python', 'sql']}"
Data Engineer,"Data Engineer, Solution Services & Consultancy","Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-30 16:22:21,False,False,Pakistan,,,,CareerMatch,"['sql', 'nosql', 'kafka', 'hadoop', 'spark']","{'libraries': ['kafka', 'hadoop', 'spark'], 'programming': ['sql', 'nosql']}"
Data Scientist,Data Scientist,"Lagos, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-08-09 16:58:15,False,False,Nigeria,,,,Dangote,"['python', 'sql', 'power bi']","{'analyst_tools': ['power bi'], 'programming': ['python', 'sql']}"
Data Engineer,Big Data Engineer,"Cairo, Egypt",via WUZZUF,Full-time,False,Egypt,2023-03-06 17:25:44,False,False,Egypt,,,,Worex,"['nosql', 'mongodb', 'mongodb', 'cassandra', 'hadoop', 'kafka', 'spark', 'redhat']","{'databases': ['mongodb', 'cassandra'], 'libraries': ['hadoop', 'kafka', 'spark'], 'os': ['redhat'], 'programming': ['nosql', 'mongodb']}"
Data Engineer,"Data Engineer, Nowasys Services","Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-30 16:22:18,False,False,Pakistan,,,,CareerMatch,"['python', 'aws', 'redshift', 'pyspark', 'airflow']","{'cloud': ['aws', 'redshift'], 'libraries': ['pyspark', 'airflow'], 'programming': ['python']}"
Data Analyst,Data Analyst,"Lahore, Pakistan",via Trabajo.org,Full-time,False,Pakistan,2023-01-11 16:17:30,False,False,Pakistan,,,,EMPG LABS,"['sql', 'python', 'r', 'sas', 'sas', 'tableau', 'excel', 'powerpoint', 'spss']","{'analyst_tools': ['sas', 'tableau', 'excel', 'powerpoint', 'spss'], 'programming': ['sql', 'python', 'r', 'sas']}"
Senior Data Scientist,"Senior Lead Data Scientist - Remote  from PK, IN",Anywhere,via Jobgether,Full-time,True,Pakistan,2023-11-10 16:34:05,False,False,Pakistan,,,,Tide,"['python', 'sql', 'aws', 'scikit-learn', 'tensorflow', 'keras', 'pytorch', 'spark', 'hadoop', 'looker']","{'analyst_tools': ['looker'], 'cloud': ['aws'], 'libraries': ['scikit-learn', 'tensorflow', 'keras', 'pytorch', 'spark', 'hadoop'], 'programming': ['python', 'sql']}"
Data Analyst,Business Intelligence Engineer,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-04-06 16:19:03,False,False,Pakistan,,,,Ideators,"['sql', 'aws', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'cloud': ['aws'], 'programming': ['sql']}"
Senior Data Scientist,Senior Data Scientist,Egypt,via LinkedIn,Full-time,False,Egypt,2023-12-22 16:17:45,False,False,Egypt,,,,Siemens Digital Industries Software,"['python', 'sql', 'plotly', 'tableau']","{'analyst_tools': ['tableau'], 'libraries': ['plotly'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-01-05 16:48:49,False,False,Egypt,,,,Dedalus,"['sql', 'mongodb', 'mongodb', 'python']","{'databases': ['mongodb'], 'programming': ['sql', 'mongodb', 'python']}"
Business Analyst,Investment Sales Analyst,"Abuja, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-01-18 16:15:26,True,False,Nigeria,,,,Gecenyi Group,['flow'],{'other': ['flow']}
Data Scientist,Data Scientist / Veri Bilimi Uzmanı,"İstanbul, Türkiye",via Indeed,Full-time,False,Turkey,2023-04-05 16:23:55,False,False,Turkey,,,,Talentra,"['python', 'sql', 'nosql', 'aws', 'airflow', 'django', 'docker']","{'cloud': ['aws'], 'libraries': ['airflow'], 'other': ['docker'], 'programming': ['python', 'sql', 'nosql'], 'webframeworks': ['django']}"
Data Engineer,Team Lead Big Data/ Data Engineer (Apache Spark),"Lahore, Pakistan",via Melga,Full-time,False,Pakistan,2023-02-19 16:29:42,True,False,Pakistan,,,,the ENTERTAINER,"['go', 'scala', 'python', 'nosql', 'sql', 'mysql', 'databricks', 'aws', 'aurora', 'azure', 'gcp', 'spark', 'hadoop', 'kafka', 'git']","{'cloud': ['databricks', 'aws', 'aurora', 'azure', 'gcp'], 'databases': ['mysql'], 'libraries': ['spark', 'hadoop', 'kafka'], 'other': ['git'], 'programming': ['go', 'scala', 'python', 'nosql', 'sql']}"
Data Analyst,وظائف Data Analyst (Part-time) - القاهرة,"Cairo, Egypt",via وظائف القاهرة,Part-time,False,Egypt,2023-01-13 16:56:44,True,False,Egypt,,,,شركة البديريان,,
Machine Learning Engineer,Machine Learning Operations (MLOps) Engineer,Nigeria,via LinkedIn Nigeria,Full-time,False,Nigeria,2023-10-09 16:48:44,False,False,Nigeria,,,,Interswitch Group,['git'],{'other': ['git']}
Business Analyst,IT Business Analyst,"Abuja, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-01-17 16:15:23,False,False,Nigeria,,,,Bridgemead Consulting,,
Data Scientist,Data Testing,"Hyderabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-04-05 16:17:12,False,False,Pakistan,,,,Creditsafe,"['sql', 'sas', 'sas', 'javascript', 'python', 'postgresql', 'mysql', 'mariadb', 'redshift', 'oracle', 'aws', 'azure', 'excel', 'spss']","{'analyst_tools': ['sas', 'excel', 'spss'], 'cloud': ['redshift', 'oracle', 'aws', 'azure'], 'databases': ['postgresql', 'mysql', 'mariadb'], 'programming': ['sql', 'sas', 'javascript', 'python']}"
Business Analyst,Marketing Analyst,Pakistan,via Indeed,Full-time,False,Pakistan,2023-01-20 17:00:13,False,False,Pakistan,,,,"Lahore, Punjab",,
Data Engineer,Sr Engineer - Data,"İstanbul, Türkiye",via SmartRecruiters Job Search,Full-time,False,Turkey,2023-06-01 17:31:44,False,False,Turkey,,,,Wynn Resorts,"['sql', 'nosql', 'python', 'java', 'c++', 'scala', 'gcp', 'airflow']","{'cloud': ['gcp'], 'libraries': ['airflow'], 'programming': ['sql', 'nosql', 'python', 'java', 'c++', 'scala']}"
Business Analyst,Business Intelligence Director,"Lagos, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-06-01 17:03:03,False,False,Nigeria,,,,Reliance Health,"['r', 'python', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'programming': ['r', 'python']}"
Data Engineer,"Data Engineer, Logixos","Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-30 16:22:15,False,False,Pakistan,,,,CareerMatch,"['python', 'neo4j', 'bigquery', 'gcp', 'kafka']","{'cloud': ['bigquery', 'gcp'], 'databases': ['neo4j'], 'libraries': ['kafka'], 'programming': ['python']}"
Data Engineer,"Data Engineer (Remote), Token Metrics","Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-30 16:22:21,False,False,Pakistan,,,,CareerMatch,"['sql', 'python', 'r', 'java', 'c++']","{'programming': ['sql', 'python', 'r', 'java', 'c++']}"
Machine Learning Engineer,Senior Machine Learning Engineer,Anywhere,via LinkedIn,Full-time,True,Turkey,2023-04-11 17:21:10,False,False,Turkey,,,,Smart Kiwi,"['python', 'go', 'github']","{'other': ['github'], 'programming': ['python', 'go']}"
Data Engineer,Data Centre Management Engineer at Netcom Africa Limited,"Lagos, Nigeria",via BeBee Nigeria,Full-time,False,Nigeria,2023-09-09 16:20:00,False,False,Nigeria,,,,Netcom Africa Limited,,
Senior Data Scientist,Senior Data Scientist at Venture Garden Nigeria (VGN),"Lagos, Nigeria",via Melga,Full-time,False,Nigeria,2023-02-28 16:29:46,False,False,Nigeria,,,,Venture Garden Nigeria (VGN),"['r', 'python', 'looker', 'power bi']","{'analyst_tools': ['looker', 'power bi'], 'programming': ['r', 'python']}"
Machine Learning Engineer,Machine Learning and AI Engineer,"Islamabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-04-26 16:40:15,False,False,Pakistan,,,,Future Connect Training,"['python', 'java', 'c++', 'aws', 'azure', 'tensorflow', 'pytorch', 'scikit-learn']","{'cloud': ['aws', 'azure'], 'libraries': ['tensorflow', 'pytorch', 'scikit-learn'], 'programming': ['python', 'java', 'c++']}"
Machine Learning Engineer,core network engineer,Egypt,via BeBee,Full-time,False,Egypt,2023-09-04 16:10:01,False,False,Egypt,,,,Cibeg,['flow'],{'other': ['flow']}
Data Engineer,IT Data Collection and Database Manager at Management Systems...,"Abuja, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-01-10 16:30:02,False,False,Nigeria,,,,Management Systems International,"['r', 'sas', 'sas', 'spss', 'excel']","{'analyst_tools': ['sas', 'spss', 'excel'], 'programming': ['r', 'sas']}"
Data Scientist,Digital Analytics Engineer,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-09-24 16:10:09,False,False,Egypt,,,,Aspire IT Services,"['javascript', 'nosql', 'react', 'node.js', 'angular']","{'libraries': ['react'], 'programming': ['javascript', 'nosql'], 'webframeworks': ['node.js', 'angular']}"
Data Engineer,Data Engineer,"Lagos, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-02-26 16:11:49,False,False,Nigeria,,,,Transsion Holdings,"['power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau']}"
Business Analyst,Pipeline Engineer,"Lagos, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-03-15 16:18:09,False,False,Nigeria,,,,ILF Consulting Engineers ILF,['sharepoint'],{'analyst_tools': ['sharepoint']}
Data Engineer,Customer Experience & Journey Data Engineer,"Hyderabad, Pakistan",via Melga,Full-time,False,Pakistan,2023-03-10 16:16:52,False,False,Pakistan,,,,JP Morgan Chase,"['sql', 'hadoop', 'kafka', 'splunk', 'tableau']","{'analyst_tools': ['splunk', 'tableau'], 'libraries': ['hadoop', 'kafka'], 'programming': ['sql']}"
Data Analyst,"ETIC, Data Analyst- Senior Associate","Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-11-30 16:21:30,False,False,Egypt,,,,PwC,"['sql', 'power bi', 'excel']","{'analyst_tools': ['power bi', 'excel'], 'programming': ['sql']}"
Senior Data Scientist,Sr Machine Learning/ Data Science Engineer,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-03-23 16:33:36,False,False,Pakistan,,,,Appedology PVT Ltd.,,
Data Engineer,"Data Engineer (AWS Specialist), Horizon Technologies","Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-30 16:22:15,False,False,Pakistan,,,,CareerMatch,"['python', 'r', 'sql', 'aws', 'pyspark', 'excel', 'flow', 'terraform']","{'analyst_tools': ['excel'], 'cloud': ['aws'], 'libraries': ['pyspark'], 'other': ['flow', 'terraform'], 'programming': ['python', 'r', 'sql']}"
Data Scientist,Data Governance Specialist,"Lagos, Nigeria",via Melga,Full-time,False,Nigeria,2023-03-03 16:20:09,False,False,Nigeria,,,,ARODA,['gdpr'],{'libraries': ['gdpr']}
Business Analyst,CUSTOMER INSIGHTS ANALYST,"Giza, El Omraniya, Egypt",via Naukrigulf.com,Full-time,False,Egypt,2023-02-09 00:11:08,False,False,Egypt,,,,Commercial International Bank,,
Senior Data Engineer,Senior Data engineer,Anywhere,via LinkedIn,Part-time,True,Pakistan,2023-07-20 16:11:46,False,False,Pakistan,,,,cloudlem,"['sql', 'c#', 'python', 'nosql', 'sql server', 'azure', 'oracle', 'hadoop', 'spark', 'react', 'ssis', 'ssrs', 'tableau']","{'analyst_tools': ['ssis', 'ssrs', 'tableau'], 'cloud': ['azure', 'oracle'], 'databases': ['sql server'], 'libraries': ['hadoop', 'spark', 'react'], 'programming': ['sql', 'c#', 'python', 'nosql']}"
Data Scientist,Data Scientist - Natural Language Processing & LLM,Anywhere,via LinkedIn,Full-time,True,Egypt,2023-12-14 16:18:36,False,False,Egypt,,,,Owais Capital | أويس المالية,"['python', 'pytorch', 'tensorflow']","{'libraries': ['pytorch', 'tensorflow'], 'programming': ['python']}"
Data Analyst,Senior Business Intelligence and Data Analyst,Anywhere,via LinkedIn,Full-time,True,Egypt,2023-05-29 14:24:04,True,False,Egypt,,,,بيزات - Bayzat,"['sql', 'bigquery', 'excel', 'looker']","{'analyst_tools': ['excel', 'looker'], 'cloud': ['bigquery'], 'programming': ['sql']}"
Data Engineer,Data Analytics Engineer,"Cairo, Egypt",via Breadfast-Team.freshteam.com,Full-time,False,Egypt,2023-03-01 14:40:33,False,False,Egypt,,,,Breadfast,"['sql', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql']}"
Data Engineer,Data Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-06-19 14:33:53,False,False,Pakistan,,,,Odyssey Solutions,"['python', 'sql', 'databricks', 'snowflake', 'aws', 'spark', 'airflow', 'github']","{'cloud': ['databricks', 'snowflake', 'aws'], 'libraries': ['spark', 'airflow'], 'other': ['github'], 'programming': ['python', 'sql']}"
Data Scientist,Kredi Riski Kontrol Yetkilisi-Data Scientist,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-04-03 14:37:12,False,False,Turkey,,,,DenizBank,"['sql', 'r', 'python', 'spss']","{'analyst_tools': ['spss'], 'programming': ['sql', 'r', 'python']}"
Data Analyst,Data Analyst,Egypt,via تنقيب,Full-time,False,Egypt,2023-07-14 14:21:12,True,False,Egypt,,,,NOK for Human Capital So,['excel'],{'analyst_tools': ['excel']}
Business Analyst,"Senior Analyst, Client Assurance",Anywhere,via LinkedIn,Full-time,True,Turkey,2023-02-07 14:17:14,False,False,Turkey,,,,Afiniti,,
Data Analyst,Data analyst,Egypt,via تنقيب مصر,Full-time,False,Egypt,2023-12-13 14:23:43,True,False,Egypt,,,,NOK for Human Capital So,,
Data Engineer,Big Data Developer,"Ankara, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-12-25 14:26:54,False,False,Turkey,,,,OBSS,"['hadoop', 'kafka', 'spark']","{'libraries': ['hadoop', 'kafka', 'spark']}"
Machine Learning Engineer,Lead AI/ML Engineer,"Peshawar, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-22 14:36:28,False,False,Pakistan,,,,Afiniti,"['mongodb', 'mongodb', 'aws', 'openstack', 'pytorch', 'spark', 'airflow', 'terraform', 'ansible', 'jenkins', 'docker', 'bitbucket']","{'cloud': ['aws', 'openstack'], 'databases': ['mongodb'], 'libraries': ['pytorch', 'spark', 'airflow'], 'other': ['terraform', 'ansible', 'jenkins', 'docker', 'bitbucket'], 'programming': ['mongodb']}"
Data Scientist,Python developer/Data Scientist,"Ankara, Türkiye",via Indeed,Full-time,False,Turkey,2023-11-13 14:58:53,False,False,Turkey,,,,Amach,"['python', 'sql', 'tensorflow', 'pytorch', 'numpy', 'pandas', 'scikit-learn', 'matplotlib', 'seaborn', 'tableau']","{'analyst_tools': ['tableau'], 'libraries': ['tensorflow', 'pytorch', 'numpy', 'pandas', 'scikit-learn', 'matplotlib', 'seaborn'], 'programming': ['python', 'sql']}"
Data Engineer,Cloud Data Engineer,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-07-07 14:33:48,False,False,Turkey,,,,Commencis,"['sql', 'nosql', 'mongodb', 'mongodb', 'java', 'python', 'mysql', 'postgresql', 'sql server', 'dynamodb', 'cassandra', 'azure', 'aws', 'gcp', 'redshift', 'bigquery', 'spark', 'kafka', 'hadoop']","{'cloud': ['azure', 'aws', 'gcp', 'redshift', 'bigquery'], 'databases': ['mongodb', 'mysql', 'postgresql', 'sql server', 'dynamodb', 'cassandra'], 'libraries': ['spark', 'kafka', 'hadoop'], 'programming': ['sql', 'nosql', 'mongodb', 'java', 'python']}"
Senior Data Analyst,Senior Data Analyst,"Maadi, Egypt",via HR Software For Growing Businesses | Freshteam,Full-time,False,Egypt,2023-06-18 14:23:49,False,False,Egypt,,,,Thndr,"['sql', 'python', 'r', 'tableau', 'looker']","{'analyst_tools': ['tableau', 'looker'], 'programming': ['sql', 'python', 'r']}"
Data Analyst,Associate Data Analyst,Egypt,via LinkedIn,Full-time,False,Egypt,2023-02-13 14:11:38,True,False,Egypt,,,,talabat,"['python', 'sql', 'aws', 'redshift', 'tableau', 'excel', 'looker', 'flow']","{'analyst_tools': ['tableau', 'excel', 'looker'], 'cloud': ['aws', 'redshift'], 'other': ['flow'], 'programming': ['python', 'sql']}"
Data Scientist,Data Scientist,"Abuja, Nigeria",via LinkedIn Nigeria,Full-time,False,Nigeria,2023-07-11 14:24:55,False,False,Nigeria,,,,Lossless 360 Security,"['python', 'r', 'sql', 'tensorflow', 'pytorch', 'scikit-learn', 'hadoop', 'spark', 'matplotlib', 'tableau', 'power bi']","{'analyst_tools': ['tableau', 'power bi'], 'libraries': ['tensorflow', 'pytorch', 'scikit-learn', 'hadoop', 'spark', 'matplotlib'], 'programming': ['python', 'r', 'sql']}"
Business Analyst,Business Intelligence Analyst,Egypt,via تنقيب مصر,Full-time,False,Egypt,2023-11-30 14:21:30,False,False,Egypt,,,,Gulf Researcher,"['sql', 'power bi', 'excel']","{'analyst_tools': ['power bi', 'excel'], 'programming': ['sql']}"
Data Scientist,Data and Analytics Transformation Lead vois,Egypt,via EMPREGO,Full-time,False,Egypt,2023-01-04 00:01:05,False,False,Egypt,,,,Vodafone,"['sql', 'gcp']","{'cloud': ['gcp'], 'programming': ['sql']}"
Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,Egypt,2023-03-20 14:22:02,True,False,Egypt,,,,Zid | زد,"['sql', 'python', 'nosql', 'java', 'scala', 'mysql', 'sql server', 'aws', 'redshift', 'kafka', 'spark', 'airflow', 'alteryx', 'tableau']","{'analyst_tools': ['alteryx', 'tableau'], 'cloud': ['aws', 'redshift'], 'databases': ['mysql', 'sql server'], 'libraries': ['kafka', 'spark', 'airflow'], 'programming': ['sql', 'python', 'nosql', 'java', 'scala']}"
Data Analyst,HR Data Analyst,Egypt,via Job Vacancies And Recruitment In Egypt | 3amal.com,"Full-time, Contractor, and Temp work",False,Egypt,2023-10-31 14:35:13,True,False,Egypt,,,,JGA RECRUITMENT GROUP,,
Data Engineer,Data Quality Engineer (Axon) - Immediately available,Egypt,via تنقيب مصر,Full-time,False,Egypt,2023-10-31 14:35:18,False,False,Egypt,,,,StatusNeo Inc,['sql'],{'programming': ['sql']}
Machine Learning Engineer,Machine Learning Lead,"İstanbul, Türkiye",via Indeed,Full-time,False,Turkey,2023-07-07 14:33:39,False,False,Turkey,,,,Adjust,"['python', 'postgresql', 'numpy', 'pandas', 'scikit-learn', 'matplotlib', 'github', 'jira']","{'async': ['jira'], 'databases': ['postgresql'], 'libraries': ['numpy', 'pandas', 'scikit-learn', 'matplotlib'], 'other': ['github'], 'programming': ['python']}"
Data Analyst,"Regional Businss Data Analyst (Aba, Abuja, Gombe, Ikeja, Kano,Onitsha)",Nigeria,via Job Vacancies And Recruitment In Nigeria,Full-time and Contractor,False,Nigeria,2023-10-27 14:11:53,True,False,Nigeria,,,,EURO MEGA ATLANTIC NIGERIA LTD,,
Data Analyst,Data Analyst,Pakistan,via Indeed,Contractor,False,Pakistan,2023-07-13 14:18:16,True,False,Pakistan,,,,Royal Cyber,,
Data Scientist,Sr. Data Scientist (ML),"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-12-22 14:22:50,False,False,Pakistan,,,,Senarios,"['python', 'java', 'sql', 'cassandra', 'hadoop', 'spark', 'tableau']","{'analyst_tools': ['tableau'], 'databases': ['cassandra'], 'libraries': ['hadoop', 'spark'], 'programming': ['python', 'java', 'sql']}"
Data Analyst,Digital Data Analyst (Entry Level),"Cairo, Egypt",via New Gulf Careers,Part-time,False,Egypt,2023-12-08 14:23:41,True,False,Egypt,,,,Sunny agency knowledge,"['sql', 'excel', 'tableau', 'power bi']","{'analyst_tools': ['excel', 'tableau', 'power bi'], 'programming': ['sql']}"
Data Analyst,Media Insights Analyst,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-11-29 14:20:31,False,False,Egypt,,,,AdMazad,,
Data Scientist,Senior Executive Assistant - Data Science Dojo (Powered by Qureos),Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-04-21 14:36:42,False,False,Pakistan,,,,CareerMatch,,
Data Analyst,Data Analyst,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-01-09 14:28:47,False,False,Egypt,,,,ITCAN Technology and Digital Marketing,"['sql', 'excel', 'sheets', 'power bi', 'tableau']","{'analyst_tools': ['excel', 'sheets', 'power bi', 'tableau'], 'programming': ['sql']}"
Data Engineer,Data Engineer - F/H,"Karachi, Pakistan",via LinkedIn Pakistan,Full-time,False,Pakistan,2023-01-13 14:20:34,False,False,Pakistan,,,,INGENIANCE,"['java', 'c#', 'scala', 'python', 'sql', 'nosql', 'cassandra', 'redis', 'aws', 'azure', 'gcp', 'docker', 'kubernetes']","{'cloud': ['aws', 'azure', 'gcp'], 'databases': ['cassandra', 'redis'], 'other': ['docker', 'kubernetes'], 'programming': ['java', 'c#', 'scala', 'python', 'sql', 'nosql']}"
Data Analyst,Business Data Analyst,Anywhere,via LinkedIn,Full-time,True,Egypt,2023-12-05 14:20:22,False,False,Egypt,,,,Maids.cc,,
Data Analyst,Engineer - Data Analyst & System,"İstanbul, Türkiye",via LinkedIn,Contractor,False,Turkey,2023-11-03 14:23:44,False,False,Turkey,,,,Arçelik Global,"['qlik', 'unity']","{'analyst_tools': ['qlik'], 'other': ['unity']}"
Data Engineer,Big Data Engineer,Anywhere,via LinkedIn,Full-time,True,Turkey,2023-12-27 14:38:12,False,False,Turkey,,,,Bentego,"['sql', 'python', 'airflow', 'hadoop', 'spark', 'unix', 'linux', 'excel', 'yarn']","{'analyst_tools': ['excel'], 'libraries': ['airflow', 'hadoop', 'spark'], 'os': ['unix', 'linux'], 'other': ['yarn'], 'programming': ['sql', 'python']}"
Data Engineer,Data Engineer,Anywhere,via LinkedIn Pakistan,Full-time,True,Pakistan,2023-01-17 14:18:01,False,False,Pakistan,,,,Kamayi,"['python', 'mysql', 'azure', 'aws', 'databricks', 'gcp', 'pytorch', 'pandas', 'numpy', 'spark', 'pyspark']","{'cloud': ['azure', 'aws', 'databricks', 'gcp'], 'databases': ['mysql'], 'libraries': ['pytorch', 'pandas', 'numpy', 'spark', 'pyspark'], 'programming': ['python']}"
Data Engineer,BIG Data Service Specialist Engineer,Bangladesh,via LinkedIn Bangladesh,Full-time,False,Bangladesh,2023-06-26 14:55:10,False,False,Bangladesh,,,,banglalink,"['python', 'sql', 'java', 'kafka', 'spark', 'docker', 'kubernetes']","{'libraries': ['kafka', 'spark'], 'other': ['docker', 'kubernetes'], 'programming': ['python', 'sql', 'java']}"
